"series","time","x","initial_value","x_obs","n_total"
"6",99,467.878578079309,290.262441057712,467,600
"6",100,467.952827843699,290.262441057712,482,600
"7",1,486.410545074875,487.441570591182,511,600
"7",2,485.440386400025,487.441570591182,489,600
"7",3,484.527393235429,487.441570591182,490,600
"7",4,483.667852928712,487.441570591182,473,600
"7",5,482.858338349998,487.441570591182,466,600
"7",6,482.095792361256,487.441570591182,478,600
"7",7,481.377317367641,487.441570591182,483,600
"7",8,480.700226334184,487.441570591182,476,600
"7",9,480.062011570405,487.441570591182,492,600
"7",10,479.460324644935,487.441570591182,467,600
"7",11,478.892972585911,487.441570591182,478,600
"7",12,478.357905723481,487.441570591182,495,600
"7",13,477.853206242262,487.441570591182,407,600
"7",14,477.377078709218,487.441570591182,499,600
"7",15,476.927841785068,487.441570591182,477,600
"7",16,476.503919964536,487.441570591182,421,600
"7",17,476.103836096674,487.441570591182,502,600
"7",18,475.726204641442,487.441570591182,444,600
"7",19,475.369725414565,487.441570591182,453,600
"7",20,475.033177818014,487.441570591182,463,600
"7",21,474.715415513466,487.441570591182,439,600
"7",22,474.415361499124,487.441570591182,467,600
"7",23,474.132003555128,487.441570591182,483,600
"7",24,473.864390025596,487.441570591182,472,600
"7",25,473.611625908652,487.441570591182,439,600
"7",26,473.37286922863,487.441570591182,490,600
"7",27,473.147327667092,487.441570591182,467,600
"7",28,472.934255431522,487.441570591182,467,600
"7",29,472.732950342567,487.441570591182,479,600
"7",30,472.54275112243,487.441570591182,455,600
"7",31,472.363034868638,487.441570591182,505,600
"7",32,472.193214698808,487.441570591182,465,600
"7",33,472.032737553324,487.441570591182,497,600
"7",34,471.881082143992,487.441570591182,454,600
"7",35,471.737757037747,487.441570591182,455,600
"7",36,471.602298865462,487.441570591182,495,600
"7",37,471.474270646697,487.441570591182,485,600
"7",38,471.35326022205,487.441570591182,447,600
"7",39,471.238878785395,487.441570591182,518,600
"7",40,471.130759508976,487.441570591182,526,600
"7",41,471.028556254842,487.441570591182,465,600
"7",42,470.931942366669,487.441570591182,449,600
"7",43,470.840609536436,487.441570591182,491,600
"7",44,470.754266740899,487.441570591182,394,600
"7",45,470.672639243146,487.441570591182,460,600
"7",46,470.595467654908,487.441570591182,457,600
"7",47,470.522507055617,487.441570591182,438,600
"7",48,470.453526164473,487.441570591182,494,600
"7",49,470.388306562101,487.441570591182,476,600
"7",50,470.326641958581,487.441570591182,467,600
"7",51,470.268337504893,487.441570591182,481,600
"7",52,470.213209145028,487.441570591182,478,600
"7",53,470.161083006182,487.441570591182,490,600
"7",54,470.111794824665,487.441570591182,428,600
"7",55,470.065189405296,487.441570591182,485,600
"7",56,470.021120112219,487.441570591182,476,600
"7",57,469.979448389196,487.441570591182,472,600
"7",58,469.940043307601,487.441570591182,445,600
"7",59,469.902781140385,487.441570591182,459,600
"7",60,469.867544959429,487.441570591182,503,600
"7",61,469.83422425532,487.441570591182,476,600
"7",62,469.802714589848,487.441570591182,500,600
"7",63,469.772917252333,487.441570591182,482,600
"7",64,469.744738939484,487.441570591182,451,600
"7",65,469.718091458313,487.441570591182,494,600
"7",66,469.692891443615,487.441570591182,465,600
"7",67,469.66906009118,487.441570591182,482,600
"7",68,469.646522906035,487.441570591182,523,600
"7",69,469.625209464807,487.441570591182,439,600
"7",70,469.605053191405,487.441570591182,456,600
"7",71,469.58599114524,487.441570591182,481,600
"7",72,469.567963821279,487.441570591182,475,600
"7",73,469.550914961241,487.441570591182,454,600
"7",74,469.53479137531,487.441570591182,453,600
"7",75,469.519542773744,487.441570591182,480,600
"7",76,469.505121607851,487.441570591182,453,600
"7",77,469.491482919764,487.441570591182,472,600
"7",78,469.478584200549,487.441570591182,403,600
"7",79,469.466385256149,487.441570591182,497,600
"7",80,469.454848080745,487.441570591182,417,600
"7",81,469.443936737099,487.441570591182,469,600
"7",82,469.433617243501,487.441570591182,431,600
"7",83,469.423857466937,487.441570591182,465,600
"7",84,469.414627022147,487.441570591182,464,600
"7",85,469.405897176222,487.441570591182,497,600
"7",86,469.397640758456,487.441570591182,470,600
"7",87,469.389832075138,487.441570591182,446,600
"7",88,469.382446829024,487.441570591182,492,600
"7",89,469.375462043228,487.441570591182,501,600
"7",90,469.368855989275,487.441570591182,476,600
"7",91,469.362608119101,487.441570591182,487,600
"7",92,469.356699000777,487.441570591182,500,600
"7",93,469.35111025774,487.441570591182,473,600
"7",94,469.345824511357,487.441570591182,470,600
"7",95,469.34082532662,487.441570591182,467,600
"7",96,469.336097160814,487.441570591182,490,600
"7",97,469.331625314984,487.441570591182,435,600
"7",98,469.32739588805,487.441570591182,435,600
"7",99,469.323395732843,487.441570591182,520,600
"7",100,469.319612428879,487.441570591182,445,600
"8",1,226.954141606592,222.192322276533,218,600
"8",2,231.791031936395,222.192322276533,235,600
"8",3,236.697518223611,222.192322276533,222,600
"8",4,241.66732138596,222.192322276533,263,600
"8",5,246.694191229405,222.192322276533,235,600
"8",6,251.771448888284,222.192322276533,278,600
"8",7,256.892096060573,222.192322276533,240,600
"8",8,262.048845747803,222.192322276533,244,600
"8",9,267.234202580256,222.192322276533,277,600
"8",10,272.440485055222,222.192322276533,238,600
"8",11,277.659869745337,222.192322276533,264,600
"8",12,282.8844389096,222.192322276533,304,600
"8",13,288.106233677121,222.192322276533,276,600
"8",14,293.317299754563,222.192322276533,295,600
"8",15,298.509736433144,222.192322276533,294,600
"8",16,303.675746493147,222.192322276533,354,600
"8",17,308.807683172048,222.192322276533,362,600
"8",18,313.898095465151,222.192322276533,280,600
"8",19,318.93977098899,222.192322276533,291,600
"8",20,323.925775854454,222.192322276533,312,600
"8",21,328.849491106148,222.192322276533,304,600
"8",22,333.704645355227,222.192322276533,317,600
"8",23,338.485343326466,222.192322276533,343,600
"8",24,343.186090125499,222.192322276533,317,600
"8",25,347.801810829481,222.192322276533,373,600
"8",26,352.327865897119,222.192322276533,422,600
"8",27,356.760062015389,222.192322276533,328,600
"8",28,361.094658484673,222.192322276533,363,600
"8",29,365.32836940906,222.192322276533,385,600
"8",30,369.458361924406,222.192322276533,407,600
"8",31,373.482250683837,222.192322276533,327,600
"8",32,377.398088918811,222.192322276533,378,600
"8",33,381.204356411981,222.192322276533,385,600
"8",34,384.899944738668,222.192322276533,410,600
"8",35,388.484140145629,222.192322276533,431,600
"8",36,391.956604439481,222.192322276533,405,600
"8",37,395.317354253179,222.192322276533,376,600
"8",38,398.566739046472,222.192322276533,437,600
"8",39,401.705418201567,222.192322276533,425,600
"8",40,404.734337498615,222.192322276533,407,600
"8",41,407.654705306372,222.192322276533,391,600
"8",42,410.467968739344,222.192322276533,405,600
"8",43,413.175790040388,222.192322276533,407,600
"8",44,415.780023391843,222.192322276533,392,600
"8",45,418.282692346082,222.192322276533,435,600
"8",46,420.68596803314,222.192322276533,406,600
"8",47,422.992148274948,222.192322276533,425,600
"8",48,425.203637709905,222.192322276533,419,600
"8",49,427.322929006929,222.192322276533,450,600
"8",50,429.352585225673,222.192322276533,447,600
"8",51,431.295223359175,222.192322276533,457,600
"8",52,433.153499076951,222.192322276533,460,600
"8",53,434.930092670533,222.192322276533,428,600
"8",54,436.627696189473,222.192322276533,422,600
"8",55,438.249001744758,222.192322276533,424,600
"8",56,439.796690945136,222.192322276533,468,600
"8",57,441.27342542566,222.192322276533,452,600
"8",58,442.681838420481,222.192322276533,452,600
"8",59,444.024527327436,222.192322276533,429,600
"8",60,445.304047208531,222.192322276533,477,600
"8",61,446.52290516824,222.192322276533,491,600
"8",62,447.683555550427,222.192322276533,385,600
"8",63,448.788395894471,222.192322276533,446,600
"8",64,449.839763591664,222.192322276533,466,600
"8",65,450.839933184167,222.192322276533,458,600
"8",66,451.79111425045,222.192322276533,426,600
"8",67,452.695449823203,222.192322276533,469,600
"8",68,453.555015288145,222.192322276533,497,600
"8",69,454.371817714719,222.192322276533,477,600
"8",70,455.147795572469,222.192322276533,370,600
"8",71,455.884818789724,222.192322276533,460,600
"8",72,456.584689114148,222.192322276533,468,600
"8",73,457.249140737531,222.192322276533,426,600
"8",74,457.879841150438,222.192322276533,505,600
"8",75,458.478392193863,222.192322276533,453,600
"8",76,459.046331282022,222.192322276533,440,600
"8",77,459.58513275931,222.192322276533,500,600
"8",78,460.096209383758,222.192322276533,470,600
"8",79,460.580913903186,222.192322276533,463,600
"8",80,461.040540705612,222.192322276533,503,600
"8",81,461.476327529032,222.192322276533,495,600
"8",82,461.889457213754,222.192322276533,448,600
"8",83,462.281059483315,222.192322276533,448,600
"8",84,462.652212741619,222.192322276533,461,600
"8",85,463.003945875435,222.192322276533,472,600
"8",86,463.337240052758,222.192322276533,494,600
"8",87,463.653030508799,222.192322276533,435,600
"8",88,463.952208312513,222.192322276533,483,600
"8",89,464.235622107575,222.192322276533,500,600
"8",90,464.504079822693,222.192322276533,494,600
"8",91,464.758350346943,222.192322276533,413,600
"8",92,464.999165166589,222.192322276533,439,600
"8",93,465.227219960504,222.192322276533,488,600
"8",94,465.44317615193,222.192322276533,463,600
"8",95,465.647662414825,222.192322276533,453,600
"8",96,465.841276133523,222.192322276533,520,600
"8",97,466.024584814839,222.192322276533,450,600
"8",98,466.198127452134,222.192322276533,418,600
"8",99,466.362415841132,222.192322276533,490,600
"8",100,466.517935847594,222.192322276533,448,600
"9",1,332.80337968661,327.935157017782,334,600
"9",2,337.59828016645,327.935157017782,322,600
"9",3,342.314512401988,327.935157017782,327,600
"9",4,346.9464953311,327.935157017782,316,600
"9",5,351.489655346965,327.935157017782,341,600
"9",6,355.939684811996,327.935157017782,386,600
"9",7,360.292761473143,327.935157017782,389,600
"9",8,364.545538045055,327.935157017782,347,600
"9",9,368.695093914105,327.935157017782,360,600
"9",10,372.738957746866,327.935157017782,291,600
"9",11,376.675101745094,327.935157017782,390,600
"9",12,380.501927086537,327.935157017782,347,600
"9",13,384.218249691501,327.935157017782,361,600
"9",14,387.82328351241,327.935157017782,408,600
"9",15,391.316621840577,327.935157017782,410,600
"9",16,394.698216490513,327.935157017782,386,600
"9",17,397.968357387519,327.935157017782,399,600
"9",18,401.127647139476,327.935157017782,448,600
"9",19,404.176979545315,327.935157017782,365,600
"9",20,407.117515943969,327.935157017782,384,600
"9",21,409.950660686746,327.935157017782,405,600
"9",22,412.678037618525,327.935157017782,486,600
"9",23,415.301466812018,327.935157017782,440,600
"9",24,417.822941869536,327.935157017782,417,600
"9",25,420.244607975649,327.935157017782,400,600
"9",26,422.568740833259,327.935157017782,393,600
"9",27,424.797726593355,327.935157017782,449,600
"9",28,426.934042857078,327.935157017782,461,600
"9",29,428.980240804292,327.935157017782,474,600
"9",30,430.938928565474,327.935157017782,423,600
"9",31,432.812755703386,327.935157017782,379,600
"9",32,434.60439892226,327.935157017782,470,600
"9",33,436.316548995035,327.935157017782,487,600
"9",34,437.951898856803,327.935157017782,435,600
"9",35,439.513132828966,327.935157017782,434,600
"9",36,441.002916947213,327.935157017782,379,600
"9",37,442.423890343136,327.935157017782,448,600
"9",38,443.778657627757,327.935157017782,441,600
"9",39,445.069782221615,327.935157017782,476,600
"9",40,446.299780573598,327.935157017782,452,600
"9",41,447.471117209514,327.935157017782,435,600
"9",42,448.586200550929,327.935157017782,463,600
"9",43,449.647379445221,327.935157017782,419,600
"9",44,450.656940348857,327.935157017782,420,600
"9",45,451.617105107471,327.935157017782,472,600
"9",46,452.530029278338,327.935157017782,467,600
"9",47,453.397800943173,327.935157017782,420,600
"9",48,454.222439961575,327.935157017782,446,600
"9",49,455.005897619715,327.935157017782,437,600
"9",50,455.750056626261,327.935157017782,430,600
"9",51,456.456731425104,327.935157017782,458,600
"9",52,457.127668763109,327.935157017782,474,600
"9",53,457.764548510743,327.935157017782,478,600
"9",54,458.368984680998,327.935157017782,497,600
"9",55,458.942526618598,327.935157017782,444,600
"9",56,459.486660337698,327.935157017782,465,600
"9",57,460.002809981466,327.935157017782,487,600
"9",58,460.492339381255,327.935157017782,483,600
"9",59,460.956553695278,327.935157017782,452,600
"9",60,461.396701108744,327.935157017782,456,600
"9",61,461.813974579361,327.935157017782,499,600
"9",62,462.209513613906,327.935157017782,467,600
"9",63,462.584406063201,327.935157017782,446,600
"9",64,462.939689924367,327.935157017782,414,600
"9",65,463.276355140622,327.935157017782,506,600
"9",66,463.595345390155,327.935157017782,451,600
"9",67,463.89755985677,327.935157017782,458,600
"9",68,464.183854976062,327.935157017782,454,600
"9",69,464.4550461518,327.935157017782,427,600
"9",70,464.711909438086,327.935157017782,424,600
"9",71,464.955183183602,327.935157017782,457,600
"9",72,465.185569634959,327.935157017782,486,600
"9",73,465.403736496751,327.935157017782,494,600
"9",74,465.610318446496,327.935157017782,459,600
"9",75,465.805918603093,327.935157017782,479,600
"9",76,465.991109947853,327.935157017782,500,600
"9",77,466.166436697559,327.935157017782,435,600
"9",78,466.332415629299,327.935157017782,382,600
"9",79,466.489537357102,327.935157017782,467,600
"9",80,466.63826756069,327.935157017782,485,600
"9",81,466.77904816679,327.935157017782,443,600
"9",82,466.912298483708,327.935157017782,456,600
"9",83,467.038416289949,327.935157017782,481,600
"9",84,467.157778877837,327.935157017782,465,600
"9",85,467.270744053152,327.935157017782,468,600
"9",86,467.377651091916,327.935157017782,454,600
"9",87,467.478821655497,327.935157017782,482,600
"9",88,467.574560665275,327.935157017782,486,600
"9",89,467.665157138112,327.935157017782,512,600
"9",90,467.750884983936,327.935157017782,437,600
"9",91,467.832003766735,327.935157017782,480,600
"9",92,467.908759430256,327.935157017782,415,600
"9",93,467.981384989727,327.935157017782,486,600
"9",94,468.050101190895,327.935157017782,478,600
"9",95,468.115117137648,327.935157017782,495,600
"9",96,468.176630889491,327.935157017782,446,600
"9",97,468.234830030114,327.935157017782,441,600
"9",98,468.289892208249,327.935157017782,457,600
"9",99,468.341985652017,327.935157017782,480,600
"9",100,468.391269657891,327.935157017782,443,600
"10",1,102.936028309214,102.157230628654,126,600
"10",2,103.752121530266,102.157230628654,136,600
"10",3,104.607079962152,102.157230628654,96,600
"10",4,105.502781659242,102.157230628654,76,600
"10",5,106.440980872927,102.157230628654,88,600
"10",6,107.423527630559,102.157230628654,116,600
"10",7,108.452345047274,102.157230628654,94,600
"10",8,109.529417076392,102.157230628654,118,600
"10",9,110.65678630086,102.157230628654,132,600
"10",10,111.836555418074,102.157230628654,72,600
"10",11,113.070886343903,102.157230628654,90,600
"10",12,114.361997752285,102.157230628654,131,600
"10",13,115.712162558876,102.157230628654,120,600
"10",14,117.1237047915,102.157230628654,104,600
"10",15,118.598995794211,102.157230628654,181,600
"10",16,120.140449708703,102.157230628654,102,600
"10",17,121.750518171559,102.157230628654,119,600
"10",18,123.431684166678,102.157230628654,155,600
"10",19,125.186454972774,102.157230628654,108,600
"10",20,127.017354048653,102.157230628654,127,600
"10",21,128.926912492508,102.157230628654,206,600
"10",22,130.917657573427,102.157230628654,143,600
"10",23,132.992103151092,102.157230628654,148,600
"10",24,135.152736530402,102.157230628654,113,600
"10",25,137.402005042127,102.157230628654,184,600
"10",26,139.742301258942,102.157230628654,104,600
"10",27,142.175947046232,102.157230628654,157,600
"10",28,144.705172093804,102.157230628654,151,600
"10",29,147.332117301253,102.157230628654,133,600
"10",30,150.05878016032,102.157230628654,173,600
"10",31,152.887012883035,102.157230628654,143,600
"10",32,155.818505362871,102.157230628654,159,600
"10",33,158.854758369812,102.157230628654,144,600
"10",34,161.997058924411,102.157230628654,220,600
"10",35,165.246460357499,102.157230628654,165,600
"10",36,168.603754962729,102.157230628654,157,600
"10",37,172.06945295618,102.157230628654,176,600
"10",38,175.643759419597,102.157230628654,182,600
"10",39,179.326550866118,102.157230628654,188,600
"10",40,183.1173536289,102.157230628654,159,600
"10",41,187.015323356591,102.157230628654,200,600
"10",42,191.01922607521,102.157230628654,215,600
"10",43,195.12742122272,102.157230628654,172,600
"10",44,199.337847027776,102.157230628654,226,600
"10",45,203.648008608915,102.157230628654,202,600
"10",46,208.054969126603,102.157230628654,214,600
"10",47,212.555344336474,102.157230628654,159,600
"10",48,217.145301044015,102.157230628654,283,600
"10",49,221.820559313334,102.157230628654,205,600
"10",50,226.576398934608,102.157230628654,207,600
"10",51,231.407670346134,102.157230628654,261,600
"10",52,236.308810014483,102.157230628654,271,600
"10",53,241.27386028,102.157230628654,220,600
"10",54,246.296493656573,102.157230628654,226,600
"10",55,251.370041442997,102.157230628654,224,600
"10",56,256.487526430328,102.157230628654,259,600
"10",57,261.641699409619,102.157230628654,314,600
"10",58,266.825079106652,102.157230628654,296,600
"10",59,272.029995098434,102.157230628654,251,600
"10",60,277.248633202225,102.157230628654,259,600
"10",61,282.473082773798,102.157230628654,233,600
"10",62,287.695385309344,102.157230628654,299,600
"10",63,292.907583716274,102.157230628654,280,600
"10",64,298.101771603177,102.157230628654,299,600
"10",65,303.270141938809,102.157230628654,345,600
"10",66,308.405034444373,102.157230628654,295,600
"10",67,313.498981111014,102.157230628654,324,600
"10",68,318.544749286614,102.157230628654,365,600
"10",69,323.535381778354,102.157230628654,290,600
"10",70,328.464233596257,102.157230628654,312,600
"10",71,333.325004891949,102.157230628654,300,600
"10",72,338.111769831554,102.157230628654,326,600
"10",73,342.819001154701,102.157230628654,373,600
"10",74,347.441590303027,102.157230628654,351,600
"10",75,351.974863051962,102.157230628654,348,600
"10",76,356.414590665352,102.157230628654,350,600
"10",77,360.756996660106,102.157230628654,357,600
"10",78,364.998759344262,102.157230628654,319,600
"10",79,369.137010337849,102.157230628654,354,600
"10",80,373.169329340739,102.157230628654,420,600
"10",81,377.093735451423,102.157230628654,387,600
"10",82,380.908675370337,102.157230628654,397,600
"10",83,384.613008843133,102.157230628654,351,600
"10",84,388.205991711956,102.157230628654,375,600
"10",85,391.687256947126,102.157230628654,421,600
"10",86,395.056794028516,102.157230628654,394,600
"10",87,398.314927036213,102.157230628654,367,600
"10",88,401.462291795287,102.157230628654,380,600
"10",89,404.499812395035,102.157230628654,430,600
"10",90,407.428677399903,102.157230628654,437,600
"10",91,410.250315982967,102.157230628654,416,600
"10",92,412.966374299707,102.157230628654,388,600
"10",93,415.578692249866,102.157230628654,447,600
"10",94,418.08928085138,102.157230628654,417,600
"10",95,420.500300384286,102.157230628654,428,600
"10",96,422.814039429541,102.157230628654,387,600
"10",97,425.032894910873,102.157230628654,445,600
"10",98,427.159353220718,102.157230628654,462,600
"10",99,429.195972488633,102.157230628654,451,600
"10",100,431.145366031397,102.157230628654,465,600
